measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2018,1.8502140273278205,2.0344327028710185,1.4861186703909772
1,Deaths,1,Global,1,Male,22,All ages,456,Pancreatic cancer,3,Rate,2018,6.970153775478242,7.453132580116293,6.526363149885347
1,Deaths,1,Global,1,Male,22,All ages,459,Malignant skin melanoma,3,Rate,2018,0.9036955570745957,1.0960674165743955,0.5625633548637596
1,Deaths,1,Global,1,Male,22,All ages,462,Non-melanoma skin cancer,3,Rate,2018,0.8416746054252283,0.8970581460990673,0.763945207365154
1,Deaths,1,Global,1,Male,22,All ages,468,Testicular cancer,3,Rate,2018,0.27733676441213034,0.30450238263736357,0.25785874372158507
1,Deaths,1,Global,1,Male,22,All ages,471,Kidney cancer,3,Rate,2018,2.738233479100074,2.904068103234948,2.584082657514185
1,Deaths,1,Global,1,Male,22,All ages,474,Bladder cancer,3,Rate,2018,4.271177014824932,4.536858031371231,3.968125868162357
1,Deaths,1,Global,1,Male,22,All ages,477,Brain and central nervous system cancer,3,Rate,2018,3.540339224931253,4.0133637998467675,2.5725652137961337
1,Deaths,1,Global,1,Male,22,All ages,480,Thyroid cancer,3,Rate,2018,0.4712803871474324,0.5100349604608123,0.4282694923067786
1,Deaths,1,Global,1,Male,22,All ages,483,Mesothelioma,3,Rate,2018,0.5455594584236572,0.5772730651803573,0.5150783380140147
1,Deaths,1,Global,1,Male,22,All ages,484,Hodgkin lymphoma,3,Rate,2018,0.4429812024884601,0.5425727098423423,0.35993418586056974
1,Deaths,1,Global,1,Male,22,All ages,485,Non-Hodgkin lymphoma,3,Rate,2018,3.701747747917124,3.9504236446240477,3.4808397140137437
1,Deaths,1,Global,1,Male,22,All ages,486,Multiple myeloma,3,Rate,2018,1.5240944693239749,1.672030311608383,1.2753738435701736
1,Deaths,1,Global,1,Male,22,All ages,487,Leukemia,3,Rate,2019,4.85621700200089,5.352326473802951,4.249685930835848
1,Deaths,1,Global,1,Male,22,All ages,490,Other neoplasms,3,Rate,2019,0.8247032450269841,1.1592500494702993,0.5908375601775383
1,Deaths,1,Global,1,Male,22,All ages,1022,Other malignant neoplasms,3,Rate,2019,5.666491680014141,6.403471151147082,4.641689146132903
1,Deaths,1,Global,1,Male,22,All ages,411,Esophageal cancer,3,Rate,2019,9.41911778282823,10.693900660119505,8.116876557628986
1,Deaths,1,Global,1,Male,22,All ages,414,Stomach cancer,3,Rate,2019,15.75644971255832,17.472106083983785,14.017032287492835
1,Deaths,1,Global,1,Male,22,All ages,417,Liver cancer,3,Rate,2019,8.59764937010528,9.490760212795621,7.719220890814022
